store_risk_rank_desc,persistent_id_store,store_max_predicted_proba,store_predicted_positive_thr012,obs_month_start,obs_month,LOCATION_NAME,LATITUDE,LONGITUDE
15387,8347767,4.7161143e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8373489,-73.9068832
15388,8303098,4.7160197e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8594399,-73.8661194
15389,8766163,4.715525e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7521019,-73.9700775
15390,8748078,4.7149856e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.5962181,-73.9786835
15391,8734842,4.714675e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7667618,-73.7902832
15392,8746146,4.7143694e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8997116,-73.8674011
15393,8357577,4.714347e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6441994,-74.076828
15394,13010072,4.7137264e-06,0,2025-12-01,2025-12,Superfine,40.7023575,-73.98747
15395,12928864,4.711111e-06,0,2026-01-01,2026-01,City Restaurant Supplies,40.680019,-73.960634
15396,8347967,4.7110793e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7209511,-73.8461304
15397,8741172,4.7099743e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6922684,-73.9101715
15398,8755056,4.7099566e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8007889,-73.9609375
15399,8762963,4.7097183e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.5996285,-73.9419098
15400,12907788,4.709467e-06,0,2026-01-01,2026-01,Agora Turkish Restaurant,40.774983,-73.9541765
15401,8347046,4.7083668e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8213997,-73.9505997
15402,12987897,4.7078997e-06,0,2025-12-01,2025-12,Petaluma,40.768322,-73.955354
15403,8309645,4.707451e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8537788,-73.9040909
15404,12979938,4.706885e-06,0,2026-01-01,2026-01,MyMoon,40.718836,-73.955194
15405,8747465,4.70645e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6838417,-73.9350281
15406,12906269,4.705902e-06,0,2026-01-01,2026-01,24 7 Deli And Grill,40.7540465,-73.856549
15407,12918671,4.705413e-06,0,2025-12-01,2025-12,Bread & Spread,40.702538,-73.9868865
15408,8743415,4.7042017e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6876297,-73.9896393
15409,13024273,4.7037574e-06,0,2025-12-01,2025-12,The Rotunda,40.76506,-73.9716415
15410,8314445,4.7025105e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8319588,-73.9021912
15411,8761364,4.701004e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7484207,-74.003418
15412,8740303,4.700726e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8288193,-73.9373093
15413,13006667,4.699955e-06,0,2026-01-01,2026-01,Sofia's of Little Italy,40.7189095,-73.997775
15414,8761022,4.6994573e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6867714,-73.836647
15415,8312637,4.6985297e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7220688,-73.9831772
15416,8741245,4.6975756e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7258911,-73.9929199
15417,12913246,4.6975174e-06,0,2026-01-01,2026-01,Bangla Garden Restaurant,40.8325245,-73.863444
15418,8747523,4.697016e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8004112,-73.9655075
15419,8749332,4.6964287e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6475906,-73.9744492
15420,8305567,4.6962546e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8776894,-73.9071579
15421,8342752,4.696196e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7075882,-73.955101
15422,12925258,4.696075e-06,0,2026-01-01,2026-01,Chen's Garden,40.5633095,-74.1917385
15423,8755078,4.694454e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8379288,-73.9465408
15424,8735205,4.693277e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6869392,-73.9753723
15425,12239927,4.6922387e-06,0,2025-12-01,2025-12,Coffee Rx,40.635523,-74.025934
15426,12960617,4.6907617e-06,0,2026-01-01,2026-01,Kafana,40.7243505,-73.9784845
15427,8744014,4.6898226e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7841187,-73.9778137
15428,8760660,4.689519e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7693291,-73.9627838
15429,8738178,4.6884275e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8574486,-73.8861389
15430,8732424,4.688329e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.764019,-73.9813232
15431,12936187,4.6875466e-06,0,2025-12-01,2025-12,East Way Gourmet,40.7346795,-73.9858595
15432,8755362,4.6867513e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7487602,-73.9957428
15433,8732819,4.6866976e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6000214,-73.9611282
15434,8746772,4.685786e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6930504,-73.9715271
15435,8326449,4.685348e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6704788,-73.9446869
15436,8348747,4.684606e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.8088989,-73.8845673
15437,8738543,4.684213e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6269188,-74.1649094
15438,8762453,4.6828686e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6110382,-74.1349335
15439,8740309,4.6828504e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6040916,-73.9521179
15440,8745784,4.6826185e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7296295,-73.9586105
15441,8744597,4.682538e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7748184,-73.9105072
15442,8745014,4.6823284e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.72229,-73.8510132
15443,8744950,4.6821046e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7754784,-73.9646072
15444,8329477,4.681904e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.729351,-74.0012436
15445,8762066,4.6817436e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7186699,-74.0011215
15446,8319578,4.680971e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7542992,-73.8235474
15447,8757714,4.679623e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7634811,-73.9674606
15448,8744030,4.679056e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7366409,-73.9870224
15449,8736278,4.677615e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.75774,-73.9834671
15450,8747671,4.6774544e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7617416,-73.9766769
15451,8764867,4.6762993e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6121788,-74.0339813
15452,12931402,4.6747077e-06,0,2026-01-01,2026-01,Croton Resevoir Tavern Popup,40.7543925,-73.9864155
15453,8735142,4.674244e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7284393,-74.0019989
15454,13035190,4.673696e-06,0,2025-12-01,2025-12,Yummy Chinese ç¾Žå‘³,40.7004995,-73.9056155
15455,8735439,4.6735977e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7039414,-74.0105515
15456,8300111,4.6726664e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8488617,-73.8837814
15457,8331718,4.672176e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7195396,-73.9548264
15458,8341499,4.671343e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.7031212,-73.8584976
15459,8740357,4.6704076e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7446785,-73.8548126
15460,8333015,4.66994e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7109108,-73.9585495
15461,8757902,4.6693876e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.76548,-73.9874878
15462,8753923,4.669361e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.640461,-74.0053635
15463,8761181,4.6689556e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7861214,-73.9763413
15464,8764373,4.668929e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7403412,-73.9822388
15465,8764036,4.6687373e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7286186,-73.9873886
15466,8733699,4.6670593e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7384682,-73.9895477
15467,13020524,4.666881e-06,0,2025-12-01,2025-12,The Charleston,40.718172,-73.9576355
15468,8753814,4.666027e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.5978508,-73.9639435
15469,8740338,4.664932e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7742386,-73.9132309
15470,8364222,4.664056e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6584587,-73.9157181
15471,8741664,4.66358e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.5769692,-73.9827499
15472,8751172,4.6632817e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7168999,-74.0087433
15473,8738074,4.6624414e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7295609,-74.000618
15474,8743568,4.6622636e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7159119,-74.0072708
15475,8732311,4.6619703e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7162094,-73.9905167
15476,8735527,4.6614146e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8381805,-73.7832794
15477,8741434,4.6613923e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7237816,-73.9925308
15478,8752525,4.6611035e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8705101,-73.8852768
15479,8735989,4.6604723e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7591705,-73.9620667
15480,8749613,4.6604277e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7946701,-73.8105774
15481,8760857,4.660317e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7623215,-73.7705383
15482,8734249,4.6602545e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7188988,-73.9552689
15483,8741669,4.6600903e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7454109,-73.9798203
15484,12240618,4.659699e-06,0,2026-01-01,2026-01,Variety Coffee Roasters,40.7232475,-73.9442595
15485,8750934,4.659299e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.75597,-73.9674988
15486,8743967,4.6590458e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.9043198,-73.8499603
15487,8753297,4.6581085e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7576218,-73.9692383
15488,8761588,4.6569266e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6632118,-73.8411636
15489,8744908,4.6565274e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7180901,-73.9947891
15490,8746182,4.6557548e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7139702,-73.7359009
15491,8739928,4.654161e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6646195,-73.9898834
15492,12240137,4.6539876e-06,0,2025-12-01,2025-12,Kaffeine 231 - cafe on Brighton Beach,40.576906,-73.9661475
15493,12927480,4.652044e-06,0,2025-12-01,2025-12,China Wok,40.8442525,-73.845628
15494,8750614,4.651809e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7355804,-74.0067596
15495,12239384,4.651725e-06,0,2025-12-01,2025-12,Caffe Sette Bello,40.621127,-74.0068555
15496,8741377,4.651352e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7770996,-73.9520874
15497,12938365,4.65078e-06,0,2025-12-01,2025-12,El Novillo 2,40.694916,-73.9024955
15498,8739932,4.6506957e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6350708,-73.9649735
15499,8758070,4.648226e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6338196,-73.9195786
15500,8735243,4.647428e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8682594,-73.8965836
15501,8748258,4.6451546e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6760788,-74.0048676
15502,8755532,4.644902e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7352982,-74.0005493
15503,8760940,4.644309e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6850205,-73.9295502
15504,8744394,4.643565e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6852799,-73.9954224
15505,8765375,4.64329e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7145195,-73.9565735
15506,8754268,4.6424357e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7213211,-73.9837036
15507,8741752,4.641369e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6855087,-73.8285828
15508,8761750,4.6409614e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7667618,-73.7902908
15509,8745241,4.6408686e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7196312,-73.8450012
15510,12986271,4.639762e-06,0,2025-12-01,2025-12,Papi's Food & Grille,40.6725475,-73.8752035
15511,12239481,4.639736e-06,0,2026-01-01,2026-01,Solid State Coffee,40.7767525,-73.9797295
15512,8737140,4.638811e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7424889,-73.9844589
15513,8323207,4.6381874e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7774391,-73.9503632
15514,12966873,4.6373825e-06,0,2026-01-01,2026-01,Las Perlas,40.7537625,-73.806521
15515,12979219,4.636927e-06,0,2026-01-01,2026-01,Mr. K,40.735255,-74.0021155
15516,8747615,4.6368737e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7220802,-73.9020691
15517,8736757,4.63656e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7246399,-73.9880219
15518,8732386,4.636458e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7529297,-73.8269501
15519,8759642,4.6363652e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7799301,-73.9750595
15520,8754516,4.6352425e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6296082,-74.110817
15521,8756112,4.6346013e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7692108,-73.9628677
15522,12985939,4.6344426e-06,0,2026-01-01,2026-01,Pangea,40.7305305,-73.9859505
15523,12974240,4.6331916e-06,0,2026-01-01,2026-01,Mary's Pancake House,40.7613615,-73.969827
15524,8742868,4.633121e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6936417,-73.9649963
15525,13020104,4.6326218e-06,0,2026-01-01,2026-01,The Boil,40.719721,-73.993287
15526,12240857,4.631946e-06,0,2026-01-01,2026-01,Have A Nice Day Coffee,40.7211235,-73.9944715
15527,8765503,4.631517e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7704086,-73.9598999
15528,8747196,4.6311993e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7431908,-73.9893036
15529,8740131,4.630802e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7289085,-73.9812927
15530,8741951,4.6294244e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7499504,-73.8608093
15531,8759750,4.6293667e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7178612,-73.9574432
15532,13004421,4.628908e-06,0,2026-01-01,2026-01,Shelsky's Of Brooklyn Appetizing and Delicatessen,40.6893985,-73.9923135
15533,8737501,4.6286336e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.70578,-74.0102463
15534,13026480,4.627985e-06,0,2026-01-01,2026-01,TofuStory,40.764714,-73.81217
15535,8333718,4.627094e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8501091,-73.9139404
15536,13009676,4.62603e-06,0,2025-12-01,2025-12,SUNCITY,40.6427505,-73.9518905
15537,8301654,4.625351e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7541313,-73.9764099
15538,12967626,4.62502e-06,0,2025-12-01,2025-12,Lenny's Clam Bar,40.655736,-73.8385905
15539,8748334,4.6243367e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7616692,-73.7611008
15540,12995355,4.6235605e-06,0,2026-01-01,2026-01,Quechua Nostra,40.790611,-73.9477075
15541,8358889,4.622308e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6132507,-73.9823303
15542,8739358,4.621753e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.8024902,-73.9644089
15543,8750103,4.6216737e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.81567,-73.9436112
15544,8305332,4.6208056e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6743202,-73.79953
15545,8738151,4.6179466e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7661095,-73.9872208
15546,12082300,4.6178184e-06,0,2026-01-01,2026-01,Mina Lena INC,40.7235298,-73.9855576
15547,12993090,4.6177524e-06,0,2026-01-01,2026-01,Planet Hollywood,40.757935,-73.9851125
15548,12944546,4.617431e-06,0,2025-12-01,2025-12,Fresco's Cantina,40.7684445,-73.933013
15549,8744172,4.616555e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7327309,-73.9578705
15550,8743231,4.616357e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7611008,-73.7628784
15551,8751355,4.616185e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.837471,-73.9101334
15552,8732674,4.6161367e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6616402,-73.8938675
15553,8735399,4.6155997e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7174301,-73.9582825
15554,8743916,4.6143277e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6255112,-74.0240021
15555,8301434,4.6137334e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.8493691,-73.9320526
15556,8746726,4.613386e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7841988,-73.9572296
15557,8742636,4.611407e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7098694,-74.0067291
15558,8736267,4.6111427e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7292709,-74.0037994
15559,12919683,4.611011e-06,0,2025-12-01,2025-12,BubbaChubbz,40.698134,-73.984775
15560,8766624,4.610659e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6046104,-73.9697037
15561,12992268,4.610101e-06,0,2026-01-01,2026-01,Pizza by Certe,40.760313,-73.9701005
15562,8746065,4.6089926e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7535591,-73.9810181
15563,12919710,4.607982e-06,0,2026-01-01,2026-01,Bubby's,40.719834,-74.0083225
15564,12972339,4.6078767e-06,0,2025-12-01,2025-12,Malinche Mexican Restaurant,40.663607,-73.9511375
15565,8766228,4.6068835e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7631607,-73.9782333
15566,8324496,4.606449e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6234016,-73.9320984
15567,8750792,4.605702e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7641296,-73.9614182
15568,8357908,4.6056975e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7042618,-73.8960266
15569,12939295,4.6054997e-06,0,2026-01-01,2026-01,El Rodeo Guzman,40.763467,-73.8324575
15570,8750435,4.6051705e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7541504,-73.920372
15571,12921152,4.6048017e-06,0,2026-01-01,2026-01,Cafe Chili,40.6880425,-73.9934045
15572,8742945,4.604367e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7947311,-73.9406509
15573,8310277,4.6034843e-06,0,2026-01-01,2026-01,Limited-Service Restaurants,40.6670799,-73.8753891
15574,8740717,4.601777e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.6797295,-73.8613663
15575,13035250,4.6007326e-06,0,2025-12-01,2025-12,Yummy Taco,40.6164975,-74.068192
15576,8743663,4.600623e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7546082,-73.991478
15577,8322259,4.5996358e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.6903305,-73.9395828
15578,13008848,4.5980346e-06,0,2026-01-01,2026-01,Steve's Deli & Grill,40.702433,-73.811431
15579,8736072,4.5978595e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.8329392,-73.9421692
15580,13021603,4.5974343e-06,0,2025-12-01,2025-12,The Frenchy Burger,40.7247595,-73.9812685
15581,8742060,4.595865e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7188492,-73.9552002
15582,8764198,4.5953607e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7521896,-73.9910431
15583,12240065,4.595326e-06,0,2025-12-01,2025-12,Happy,40.6763305,-73.8936375
15584,8355715,4.594055e-06,0,2025-12-01,2025-12,Limited-Service Restaurants,40.7054596,-73.9489899
15585,8749743,4.5940333e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7215118,-73.9826279
15586,8746644,4.593608e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7512283,-73.9711609
15587,12923993,4.5935426e-06,0,2026-01-01,2026-01,Celestine,40.7047005,-73.987976
15588,8733888,4.592097e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.78051,-73.9500122
15589,8763039,4.592062e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7626495,-73.9781876
15590,8753539,4.5915804e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7661781,-73.9819794
15591,12978114,4.5911866e-06,0,2026-01-01,2026-01,MOMO 97,40.787907,-73.9539495
15592,8747204,4.5902275e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.9013786,-73.8628311
15593,8740496,4.590149e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.6785088,-73.8831787
15594,8747795,4.5895226e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.7620697,-73.9901733
15595,8763790,4.588783e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7685585,-73.9556427
15596,8763281,4.588783e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7685585,-73.9556427
15597,8738519,4.5880743e-06,0,2026-01-01,2026-01,Full-Service Restaurants,40.73452,-73.9883499
15598,12993240,4.5868146e-06,0,2025-12-01,2025-12,Plaza Gourmet Deli,40.6351095,-73.9625565
15599,8741118,4.585524e-06,0,2025-12-01,2025-12,Full-Service Restaurants,40.7731094,-73.8266525
